dayofyear,Food,Shop & Service
2020-06-11,-42.72726239918073,-19.931208482858665
2020-06-12,-43.27499159793473,-24.23869755067508
2020-06-13,-48.36010818314709,-28.59010243659189
2020-06-14,-44.492243352665284,-28.56633371664461
2020-06-15,-29.183495903761113,-13.153132769311815
2020-06-16,-29.16307384525163,-10.335214601357334
2020-06-17,-31.632819198857465,-15.129689307074834
2020-06-18,-31.179570405595292,-9.842101684177196
2020-06-19,-37.08082257806164,-14.000615443529751
2020-06-20,-44.31088694321987,-20.75173371254051
2020-06-21,-43.35412045454594,-32.781499828376546
2020-06-22,-25.182771402402526,-12.714479110002753
2020-06-23,-22.088077279310692,-6.194759546830452
2020-06-24,-24.340868799113803,-8.799527895638615
2020-06-25,-19.947545378180966,-3.392627062108322
2020-06-26,-30.731178599511257,-15.59348412749456
2020-06-27,-45.173519144881055,-27.072960933938884
2020-06-28,-37.51669840899668,-25.528746275012725
2020-06-29,-16.592193072096816,-3.302244210617533
2020-06-30,-17.184927234751022,2.151414665507767
2020-07-01,-21.744487174961613,-1.614620996114402
2020-07-02,-14.168988424329621,6.109941934353791
2020-07-03,-31.252947597089687,5.240188810419655
2020-07-04,-59.71117053016564,-43.68927708836482
2020-07-05,-40.12392712410836,-33.65830036870062
2020-07-06,-20.85808242094157,-9.205818183823444
2020-07-07,-18.03766407922901,-0.8185629008516271
2020-07-08,-24.191571508419997,-8.977160758023238
2020-07-09,-16.01354784543553,-3.4304073180951966
2020-07-10,-43.10683076106271,-24.52238046611288
2020-07-11,-39.68958014919109,-20.96498618712306
2020-07-12,-33.0701116304443,-25.197551541521513
2020-07-13,-15.25967579491143,-3.969241276263158
2020-07-14,-15.558516362435238,-3.447951548568018
2020-07-15,-18.567031125710887,-7.52119184822948
2020-07-16,-19.84937176016227,-7.119240815080885
2020-07-17,-33.10567525616152,-16.02466603646705
2020-07-18,-41.5614186607614,-30.022484599614696
2020-07-19,-35.45924171707193,-29.04279971066228
2020-07-20,-18.558813035947843,-8.630040035821917
2020-07-21,-19.29942785084,-7.781302511105881
2020-07-22,-25.62736655109482,-11.388732386028211
2020-07-23,-19.103991933194887,-2.895123830066604
2020-07-24,-30.91315916246149,-14.402106947620874
2020-07-25,-38.84644766089609,-27.487343918855444
2020-07-26,-33.9896841539931,-27.048168350642666
2020-07-27,-18.644503966805882,-10.793075061886881
2020-07-28,-19.09507130077953,-7.208004256975342
2020-07-29,-21.183440181974266,-9.977105365582018
2020-07-30,-16.65990094845402,-4.297564488481309
2020-07-31,-27.913248131081236,-10.919993336557265
2020-08-01,-34.13115205421005,-24.124480307097752
2020-08-02,-31.897984595534357,-20.637058254246053
2020-08-03,-12.47664005040372,-1.691258228503456
2020-08-04,-32.67424712573871,-22.19885552637766
2020-08-05,-10.473195508700739,-4.628379496540513
2020-08-06,-10.271955424490786,-0.98045146569532
2020-08-07,-26.193532901508366,-12.465985451915662
2020-08-08,-31.831478476262397,-21.109106408441857
2020-08-09,-27.718405002125824,-23.25255765768445
2020-08-10,-9.000864804926433,-3.9417552076487006
2020-08-11,-14.229711448543137,-3.301789960772872
2020-08-12,-17.70180677470178,-6.863220915124424
2020-08-13,-16.66874894544339,-3.5462798253262484
2020-08-14,-26.26450993524765,-12.679645293515485
2020-08-15,-35.86490674503143,-26.230322969977237
2020-08-16,-37.07773508976565,-24.596233015473622
2020-08-17,-12.20487352061953,-4.414178738869834
2020-08-18,-13.649262403156293,-4.035956620606607
2020-08-19,-18.48549655959336,-8.881873425534149
2020-08-20,-12.605943117439578,-3.722797672061684
2020-08-21,-25.97110281935693,-15.660958390551894
2020-08-22,-33.87236627030003,-24.340030106693145
2020-08-23,-26.357212435111943,-21.304166187693806
2020-08-24,-9.266911281543678,-1.204947950708346
2020-08-25,-14.197819711386582,-4.113209433541998
2020-08-26,-17.39423005762949,-10.557958614721318
2020-08-27,-21.015705201025682,-7.643345439092242
2020-08-28,-34.97021629378646,-21.932621297654553
2020-08-29,-37.25572702764532,-19.2838952407718
2020-08-30,-26.648184503024808,-22.654901663073723
2020-08-31,-16.83871923751894,-7.5859041606263
